event_time,event_id,vehicle_id,occupant_id,seat_location_id,seat_position,occupant_role,seat_track_position,seat_type,posture,belt_use,belt_anchorage,belt_failure,belt_availability,seat_performance,source_type,source_reference,model_type,model_version,geometry_status,temporal_status,seat_position_probability,seat_position_surprisal_bits,occupant_role_probability,occupant_role_surprisal_bits,seat_track_position_probability,seat_track_position_surprisal_bits,seat_type_probability,seat_type_surprisal_bits,posture_probability,posture_surprisal_bits,belt_use_probability,belt_use_surprisal_bits,belt_anchorage_probability,belt_anchorage_surprisal_bits,belt_failure_probability,belt_failure_surprisal_bits,belt_availability_probability,belt_availability_surprisal_bits,seat_performance_probability,seat_performance_surprisal_bits,occupant_anomaly_score_bits,joint_probability,dominant_contributor,dominant_contributor_score_bits,occupant_anomaly_percentile,anomaly_tier
2026-01-01T01:43:35,OCC-00006216,SIM-615426,OCC-51202996,SEAT-6774,FRONT LEFT SIDE,DRIVER,SEAT AT MIDDLE TRACK POSITION,BUCKET WITH FOLD BACK,NORMAL POSTURE,NONE USED/AVAILABLE,NO UPPER ANCHOR,NOT USED/AVAILABLE,LAP AND SHOULDER BELT,DEFORMED BY INTRUSION,SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,NOT_PROVIDED,SYNTHETIC_EVENT_TIME,0.6272905759162304,0.672794206367598,1.0,-0.0,0.2201356285863328,2.1835354329609657,0.0971563981042654,3.3635471840891014,0.902439024390244,0.1480986389891337,0.1951219512195122,2.357552004618084,0.6764705882352942,0.5639008851933265,1.0,-0.0,1.0,-0.0,0.1219512195121951,3.0356239097307216,12.325052261948931,0.00019489000691985483,seat_type,3.3635471840891014,79.34,ELEVATED
2026-01-01T01:43:36,OCC-00006217,SIM-411535,OCC-28904618,SEAT-8411,FRONT LEFT SIDE,DRIVER,NOT COLLECTED/UNKNOWN,UNKNOWN/UNMAPPED,NOT COLLECTED/UNKNOWN,NOT COLLECTED/UNKNOWN,NOT COLLECTED/UNKNOWN,NOT COLLECTED/UNKNOWN,LAP AND SHOULDER BELT,UNKNOWN/UNMAPPED,SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,NOT_PROVIDED,SYNTHETIC_EVENT_TIME,0.6272905759162304,0.672794206367598,1.0,-0.0,0.0276473656755346,5.176714167104956,0.3962264150943396,1.335603031784439,1.0,-0.0,0.8571428571428571,0.22239242133644802,1.0,-0.0,0.9761904761904762,0.03476541816067664,0.76,0.3959286763311392,1.0,-0.0,7.838197921085257,0.004369857890800284,seat_track_position,5.176714167104956,31.055,BASELINE
2026-01-01T01:43:37,OCC-00006218,SIM-901736,OCC-76321787,SEAT-9207,SECOND LEFT,PASSENGER,NOT ADJUSTABLE SEAT TRACK,BENCH WITH FOLD BACK,NOT COLLECTED/UNKNOWN,LAP AND SHOULDER WITH CHILD SEAT,NO UPPER ANCHOR,NO FAILURE,LAP AND SHOULDER BELT,NO FAILURE,SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,NOT_PROVIDED,SYNTHETIC_EVENT_TIME,0.0589005235602094,4.085575731706075,1.0,-0.0,0.9388888888888888,0.09097366004749056,0.3668639053254438,1.4466831258953092,0.0967741935483871,3.3692338096657193,0.1774193548387097,2.494764691749578,0.96875,0.04580368961312479,0.945054945054945,0.08152988549659837,1.0,-0.0,0.7258064516129032,0.46234321405720047,12.076907808231097,0.00023146668660253768,seat_position,4.085575731706075,77.27000000000001,ELEVATED
2026-01-01T01:43:38,OCC-00006219,SIM-109941,OCC-69427297,SEAT-8333,FRONT LEFT SIDE,DRIVER,SEAT BETWEEN FORWARD AND MIDDLE,BUCKET,NORMAL POSTURE,LAP AND SHOULDER,FULL UP,NO FAILURE,LAP AND SHOULDER BELT,NO FAILURE,SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,NOT_PROVIDED,SYNTHETIC_EVENT_TIME,0.6272905759162304,0.672794206367598,1.0,-0.0,0.1601460615545122,2.642539776297972,0.8436482084690554,0.24528655768362542,0.8764478764478765,0.19025980039563886,0.8455598455598455,0.2420212280853805,0.3726328649969456,1.424173174023905,0.9883355764917005,0.016927121558869114,1.0,-0.0,0.637065637065637,0.6504860734407383,6.084487937853728,0.014736237843831159,seat_track_position,2.642539776297972,12.139999999999999,BASELINE
2026-01-01T01:43:39,OCC-00006220,SIM-644014,OCC-77827641,SEAT-3207,FRONT LEFT SIDE,DRIVER,SEAT AT MIDDLE TRACK POSITION,BUCKET,NORMAL POSTURE,NONE USED/AVAILABLE,FULL DOWN,NOT USED/AVAILABLE,LAP AND SHOULDER BELT,NO FAILURE,SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,NOT_PROVIDED,SYNTHETIC_EVENT_TIME,0.6272905759162304,0.672794206367598,1.0,-0.0,0.2201356285863328,2.1835354329609657,0.8033175355450237,0.31595772557084123,0.8672566371681416,0.20546911829997946,0.1976401179941003,2.3390522726785714,0.3392405063291139,1.559619652606693,1.0,-0.0,1.0,-0.0,0.6283185840707964,0.6704318429105057,7.9468602513951545,0.0040528141895196605,belt_use,2.3390522726785714,33.12,BASELINE
2026-01-01T01:43:40,OCC-00006221,SIM-989690,OCC-79047341,SEAT-6576,FRONT LEFT SIDE,DRIVER,SEAT AT FORWARD MOST POSITION,BUCKET,NORMAL POSTURE,NONE USED/AVAILABLE,FULL UP,NOT USED/AVAILABLE,LAP AND SHOULDER BELT,NO FAILURE,SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,NOT_PROVIDED,SYNTHETIC_EVENT_TIME,0.6272905759162304,0.672794206367598,1.0,-0.0,0.0568596765779864,4.136450296891225,0.8073394495412844,0.308752706139629,0.8863636363636364,0.17402939977504894,0.1363636363636363,2.8744691179161417,0.3518987341772152,1.5067677703409579,1.0,-0.0,1.0,-0.0,0.5795454545454546,0.7870062766658016,10.460269774096401,0.0007098147753083762,seat_track_position,4.136450296891225,60.595,MODERATE
2026-01-01T01:43:41,OCC-00006222,SIM-622140,OCC-73905263,SEAT-3418,FRONT LEFT SIDE,DRIVER,SEAT AT FORWARD MOST POSITION,BUCKET,NORMAL POSTURE,LAP AND SHOULDER,FULL UP,NO FAILURE,LAP AND SHOULDER BELT,DEFORMED BY OCCUPANT,SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,NOT_PROVIDED,SYNTHETIC_EVENT_TIME,0.6272905759162304,0.672794206367598,1.0,-0.0,0.0568596765779864,4.136450296891225,0.8073394495412844,0.308752706139629,0.8863636363636364,0.17402939977504894,0.8409090909090909,0.24997825300834742,0.3726328649969456,1.424173174023905,0.9883355764917005,0.016927121558869114,1.0,-0.0,0.0795454545454545,3.652076696579694,10.635181854344317,0.000628769189409128,seat_track_position,4.136450296891225,63.04,MODERATE
2026-01-01T01:43:42,OCC-00006223,SIM-261985,OCC-30322397,SEAT-1883,FRONT RIGHT SIDE,PASSENGER,SEAT AT REAR MOST POSITION,BUCKET,NORMAL POSTURE,LAP AND SHOULDER,FULL UP,NO FAILURE,LAP AND SHOULDER BELT,DEFORMED BY INTRUSION,SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,NOT_PROVIDED,SYNTHETIC_EVENT_TIME,0.2100785340314136,2.2509993409134457,1.0,-0.0,0.322429906542056,1.6329425296229783,0.7729468599033816,0.3715588626119629,0.8,0.3219280948873623,0.81875,0.2885050933499121,0.3726328649969456,1.424173174023905,0.9883355764917005,0.016927121558869114,1.0,-0.0,0.1625,2.62148837674627,8.928522593714707,0.002052328529487588,seat_performance,2.62148837674627,41.925000000000004,BASELINE
2026-01-01T01:43:43,OCC-00006224,SIM-793213,OCC-49512604,SEAT-8900,FRONT LEFT SIDE,DRIVER,SEAT BETWEEN MIDDLE AND REAR,BUCKET,NORMAL POSTURE,LAP AND SHOULDER,POSITION UNKNOWN,NO FAILURE,LAP AND SHOULDER BELT,NO FAILURE,SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,NOT_PROVIDED,SYNTHETIC_EVENT_TIME,0.6272905759162304,0.672794206367598,1.0,-0.0,0.2837767344809598,1.8171717804178114,0.8143382352941176,0.2962999526953211,0.8623024830699775,0.21373406051926952,0.7878103837471784,0.34407966234536597,0.0470372632864996,4.410052065779255,0.9883355764917005,0.016927121558869114,1.0,-0.0,0.6433408577878104,0.6363447795029143,8.407403629186405,0.0029452307217467224,belt_anchorage,4.410052065779255,36.795,BASELINE
2026-01-01T01:43:44,OCC-00006225,SIM-908414,OCC-64190827,SEAT-9607,FRONT RIGHT SIDE,PASSENGER,SEAT BETWEEN MIDDLE AND REAR,BUCKET,NORMAL POSTURE,NONE USED/AVAILABLE,FULL UP,NOT USED/AVAILABLE,LAP AND SHOULDER BELT,NO FAILURE,SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,NOT_PROVIDED,SYNTHETIC_EVENT_TIME,0.2100785340314136,2.2509993409134457,1.0,-0.0,0.3302180685358255,1.598509032559104,0.8254716981132075,0.2767093427308704,0.8228571428571428,0.28128611039001644,0.16,2.643856189774725,0.3518987341772152,1.5067677703409579,1.0,-0.0,1.0,-0.0,0.6285714285714286,0.6698513983076693,9.227979185016789,0.0016676367836550748,belt_use,2.643856189774725,47.405,BASELINE
2026-01-01T01:43:45,OCC-00006226,SIM-608470,OCC-31849219,SEAT-7190,FRONT LEFT SIDE,DRIVER,SEAT BETWEEN MIDDLE AND REAR,BUCKET,NOT COLLECTED/UNKNOWN,LAP AND SHOULDER,FULL UP,NO FAILURE,LAP AND SHOULDER BELT,NO FAILURE,SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,NOT_PROVIDED,SYNTHETIC_EVENT_TIME,0.6272905759162304,0.672794206367598,1.0,-0.0,0.2837767344809598,1.8171717804178114,0.8143382352941176,0.2962999526953211,0.0970654627539503,3.364898133852921,0.7878103837471784,0.34407966234536597,0.3726328649969456,1.424173174023905,0.9883355764917005,0.016927121558869114,1.0,-0.0,0.6433408577878104,0.6363447795029143,8.572688810764706,0.002626416054648012,posture,3.364898133852921,37.305,BASELINE
2026-01-01T01:43:46,OCC-00006227,SIM-420403,OCC-68781703,SEAT-8088,SECOND RIGHT,PASSENGER,NOT ADJUSTABLE SEAT TRACK,BENCH WITH FOLD BACK,NORMAL POSTURE,LAP AND SHOULDER,NO UPPER ANCHOR,NO FAILURE,LAP AND SHOULDER BELT,NO FAILURE,SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,NOT_PROVIDED,SYNTHETIC_EVENT_TIME,0.0683900523560209,3.870069695954867,1.0,-0.0,0.9425837320574164,0.08530731262450626,0.3857868020304568,1.374124306012791,0.6052631578947368,0.7243655573865726,0.4210526315789473,1.2479275134435857,0.9142857142857144,0.12928301694496633,0.9883355764917005,0.016927121558869114,1.0,-0.0,0.8552631578947368,0.225559700415131,7.673564224341289,0.004898092639220286,seat_position,3.870069695954867,27.794999999999998,BASELINE
2026-01-01T01:43:47,OCC-00006228,SIM-189092,OCC-28953747,SEAT-1139,FRONT LEFT SIDE,DRIVER,SEAT AT REAR MOST POSITION,BUCKET,NOT COLLECTED/UNKNOWN,LAP AND SHOULDER,FULL DOWN,NO FAILURE,LAP AND SHOULDER BELT,NO FAILURE,SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,NOT_PROVIDED,SYNTHETIC_EVENT_TIME,0.6272905759162304,0.672794206367598,1.0,-0.0,0.245696400625978,2.025051372055368,0.772823779193206,0.3717886094140868,0.1483516483516483,2.752907138035228,0.760989010989011,0.394052474149508,0.3457544288332315,1.5321803636422713,0.9883355764917005,0.016927121558869114,1.0,-0.0,0.6840659340659341,0.5477927081306153,8.313493993353545,0.0031433224854252855,posture,2.752907138035228,35.915,BASELINE
2026-01-01T01:43:48,OCC-00006229,SIM-103088,OCC-19493620,SEAT-5347,SECOND LEFT,PASSENGER,SEAT AT MIDDLE TRACK POSITION,BUCKET,OTHER ABNORMAL POSTURE,LAP AND SHOULDER,NO UPPER ANCHOR,NO FAILURE,LAP AND SHOULDER BELT,UNKNOWN/UNMAPPED,SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,NOT_PROVIDED,SYNTHETIC_EVENT_TIME,0.0589005235602094,4.085575731706075,1.0,-0.0,0.0277777777777777,5.169925001442317,0.4,1.3219280948873622,0.5,1.0,0.5,1.0,0.1081246182040317,3.209233056391157,0.9883355764917005,0.016927121558869114,1.0,-0.0,0.5,1.0,16.803589005985778,8.742098074740375e-06,seat_track_position,5.169925001442317,98.1,EXTREME
2026-01-01T01:43:49,OCC-00006230,SIM-419883,OCC-36848605,SEAT-7585,SECOND RIGHT,PASSENGER,SEAT AT FORWARD MOST POSITION,SPLIT BENCH WITH FOLD BACK,OTHER ABNORMAL POSTURE,OTHER CHILD SEAT BELT,NO UPPER ANCHOR,NO FAILURE,LAP AND SHOULDER BELT,NO FAILURE,SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,NOT_PROVIDED,SYNTHETIC_EVENT_TIME,0.0683900523560209,3.870069695954867,1.0,-0.0,0.0047846889952153,7.707359132080886,1.0,-0.0,1.0,-0.0,1.0,-0.0,1.0,-0.0,1.0,-0.0,1.0,-0.0,1.0,-0.0,11.577428828035753,0.00032722513089005145,seat_track_position,7.707359132080886,72.39999999999999,MODERATE
2026-01-01T01:43:50,OCC-00006231,SIM-802522,OCC-41765657,SEAT-9081,SECOND MIDDLE,PASSENGER,NOT ADJUSTABLE SEAT TRACK,BUCKET WITH FOLD BACK,NORMAL POSTURE,LAP AND SHOULDER,FULL UP,NO FAILURE,LAP AND SHOULDER BELT,NO FAILURE,SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,NOT_PROVIDED,SYNTHETIC_EVENT_TIME,0.018979057591623,5.7194478329081795,1.0,-0.0,0.9655172413793104,0.05062607306996795,0.0178571428571428,5.807354922057609,1.0,-0.0,1.0,-0.0,0.2465753424657534,2.019899557437705,0.9883355764917005,0.016927121558869114,1.0,-0.0,1.0,-0.0,13.61425550703233,7.974449713498941e-05,seat_type,5.807354922057609,88.25,ELEVATED
2026-01-01T01:43:51,OCC-00006232,SIM-935481,OCC-87917033,SEAT-8779,FRONT RIGHT SIDE,PASSENGER,SEAT BETWEEN MIDDLE AND REAR,BUCKET,NORMAL POSTURE,LAP AND SHOULDER,FULL UP,NO FAILURE,LAP AND SHOULDER BELT,NO FAILURE,SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,NOT_PROVIDED,SYNTHETIC_EVENT_TIME,0.2100785340314136,2.2509993409134457,1.0,-0.0,0.3302180685358255,1.598509032559104,0.8254716981132075,0.2767093427308704,0.8228571428571428,0.28128611039001644,0.84,0.25153876699596445,0.3726328649969456,1.424173174023905,0.9883355764917005,0.016927121558869114,1.0,-0.0,0.6285714285714286,0.6698513983076693,6.769994287479846,0.009162809322019978,seat_position,2.2509993409134457,14.535,BASELINE
2026-01-01T01:43:52,OCC-00006233,SIM-744603,OCC-96661114,SEAT-5946,FRONT LEFT SIDE,DRIVER,SEAT AT FORWARD MOST POSITION,SPLIT BENCH WITH SEPARATE BACK CUSHIONS,NORMAL POSTURE,LAP AND SHOULDER,FULL UP,NO FAILURE,LAP AND SHOULDER BELT,DEFORMED BY INTRUSION,SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,NOT_PROVIDED,SYNTHETIC_EVENT_TIME,0.6272905759162304,0.672794206367598,1.0,-0.0,0.0568596765779864,4.136450296891225,0.0091743119266055,6.768184324776927,1.0,-0.0,1.0,-0.0,0.2941176470588235,1.7655347463629774,0.9883355764917005,0.016927121558869114,1.0,-0.0,1.0,-0.0,13.359890695957596,9.512007011199754e-05,seat_type,6.768184324776927,86.55000000000001,ELEVATED
2026-01-01T01:43:53,OCC-00006234,SIM-240124,OCC-62875720,SEAT-3162,FRONT RIGHT SIDE,PASSENGER,SEAT AT MIDDLE TRACK POSITION,BUCKET,NORMAL POSTURE,LAP AND SHOULDER,POSITION UNKNOWN,NO FAILURE,LAP AND SHOULDER BELT,NO FAILURE,SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,NOT_PROVIDED,SYNTHETIC_EVENT_TIME,0.2100785340314136,2.2509993409134457,1.0,-0.0,0.2274143302180685,2.136604928242286,0.7808219178082192,0.3569345447152755,0.7719298245614035,0.3734583955274445,0.868421052631579,0.203533394085132,0.0470372632864996,4.410052065779255,0.9883355764917005,0.016927121558869114,1.0,-0.0,0.7192982456140351,0.47533800954665795,10.223847800368365,0.0008362095843639869,belt_anchorage,4.410052065779255,58.309999999999995,MODERATE
2026-01-01T01:43:54,OCC-00006235,SIM-435776,OCC-50787029,SEAT-5276,FRONT LEFT SIDE,DRIVER,SEAT BETWEEN FORWARD AND MIDDLE,BUCKET,NORMAL POSTURE,NONE USED/AVAILABLE,FULL DOWN,NOT USED/AVAILABLE,LAP AND SHOULDER BELT,NO FAILURE,SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,NOT_PROVIDED,SYNTHETIC_EVENT_TIME,0.6272905759162304,0.672794206367598,1.0,-0.0,0.1601460615545122,2.642539776297972,0.8436482084690554,0.24528655768362542,0.8764478764478765,0.19025980039563886,0.1505791505791505,2.7314060688243065,0.3392405063291139,1.559619652606693,1.0,-0.0,1.0,-0.0,0.637065637065637,0.6504860734407383,8.692392135616574,0.0024172926587390955,belt_use,2.7314060688243065,38.68,BASELINE
2026-01-01T01:43:55,OCC-00006236,SIM-205137,OCC-20634327,SEAT-1633,FRONT LEFT SIDE,DRIVER,SEAT AT MIDDLE TRACK POSITION,BUCKET,NORMAL POSTURE,LAP AND SHOULDER,MID POSITION,NO FAILURE,LAP AND SHOULDER BELT,NO FAILURE,SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,NOT_PROVIDED,SYNTHETIC_EVENT_TIME,0.6272905759162304,0.672794206367598,1.0,-0.0,0.2201356285863328,2.1835354329609657,0.8033175355450237,0.31595772557084123,0.8672566371681416,0.20546911829997946,0.7935103244837758,0.3336791005797198,0.1246182040317654,3.004413264502658,0.9883355764917005,0.016927121558869114,1.0,-0.0,0.6283185840707964,0.6704318429105057,7.403207812751138,0.005907617716353657,belt_anchorage,3.004413264502658,21.685,BASELINE
2026-01-01T01:43:56,OCC-00006237,SIM-891053,OCC-96674392,SEAT-7777,FRONT RIGHT SIDE,PASSENGER,SEAT AT MIDDLE TRACK POSITION,BUCKET,NORMAL POSTURE,LAP AND SHOULDER,FULL UP,NO FAILURE,LAP AND SHOULDER BELT,DEFORMED BY OCCUPANT,SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,NOT_PROVIDED,SYNTHETIC_EVENT_TIME,0.2100785340314136,2.2509993409134457,1.0,-0.0,0.2274143302180685,2.136604928242286,0.7808219178082192,0.3569345447152755,0.7719298245614035,0.3734583955274445,0.868421052631579,0.203533394085132,0.3726328649969456,1.424173174023905,0.9883355764917005,0.016927121558869114,1.0,-0.0,0.0789473684210526,3.66296501272243,10.42559591178879,0.0007270811875448677,seat_performance,3.66296501272243,60.195,MODERATE
2026-01-01T01:43:57,OCC-00006238,SIM-716275,OCC-66287649,SEAT-1079,FRONT RIGHT SIDE,PASSENGER,SEAT AT REAR MOST POSITION,BUCKET,NORMAL POSTURE,LAP AND SHOULDER,FULL DOWN,NO FAILURE,LAP AND SHOULDER BELT,DEFORMED BY OCCUPANT,SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,NOT_PROVIDED,SYNTHETIC_EVENT_TIME,0.2100785340314136,2.2509993409134457,1.0,-0.0,0.322429906542056,1.6329425296229783,0.7729468599033816,0.3715588626119629,0.8,0.3219280948873623,0.81875,0.2885050933499121,0.3457544288332315,1.5321803636422713,0.9883355764917005,0.016927121558869114,1.0,-0.0,0.0875,3.5145731728297585,9.929614579416562,0.0010253878478978338,seat_performance,3.5145731728297585,55.720000000000006,MODERATE
2026-01-01T01:43:58,OCC-00006239,SIM-307124,OCC-85928286,SEAT-2443,FRONT LEFT SIDE,DRIVER,SEAT BETWEEN MIDDLE AND REAR,SPLIT BENCH WITH SEPARATE BACK CUSHIONS,NORMAL POSTURE,LAP AND SHOULDER,NO UPPER ANCHOR,NO FAILURE,LAP AND SHOULDER BELT,DEFORMED BY OCCUPANT,SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,NOT_PROVIDED,SYNTHETIC_EVENT_TIME,0.6272905759162304,0.672794206367598,1.0,-0.0,0.2837767344809598,1.8171717804178114,0.0514705882352941,4.280107919192735,0.8214285714285714,0.2837929660005913,0.8214285714285714,0.2837929660005913,0.3764705882352941,1.4093909361377017,0.9883355764917005,0.016927121558869114,1.0,-0.0,0.1428571428571428,2.8073549220576046,11.571332817733502,0.00032861072384814187,seat_type,4.280107919192735,72.32,MODERATE
2026-01-01T01:43:59,OCC-00006240,SIM-423068,OCC-86821942,SEAT-2747,FRONT LEFT SIDE,DRIVER,SEAT AT REAR MOST POSITION,BUCKET,NORMAL POSTURE,LAP AND SHOULDER,NO UPPER ANCHOR,NO FAILURE,LAP AND SHOULDER BELT,DEFORMED BY INTRUSION,SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,NOT_PROVIDED,SYNTHETIC_EVENT_TIME,0.6272905759162304,0.672794206367598,1.0,-0.0,0.245696400625978,2.025051372055368,0.772823779193206,0.3717886094140868,0.8324175824175825,0.2646206567257453,0.760989010989011,0.394052474149508,0.1081246182040317,3.209233056391157,0.9883355764917005,0.016927121558869114,1.0,-0.0,0.173076923076923,2.5305147166987805,9.484982213361112,0.0013955192945053518,belt_anchorage,3.209233056391157,51.300000000000004,MODERATE
2026-01-01T01:44:00,OCC-00006241,SIM-205609,OCC-17045179,SEAT-8017,FRONT LEFT SIDE,DRIVER,SEAT AT REAR MOST POSITION,BUCKET WITH FOLD BACK,NORMAL POSTURE,NONE USED/AVAILABLE,NO UPPER ANCHOR,NOT USED/AVAILABLE,LAP AND SHOULDER BELT,DEFORMED BY OCCUPANT,SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,NOT_PROVIDED,SYNTHETIC_EVENT_TIME,0.6272905759162304,0.672794206367598,1.0,-0.0,0.245696400625978,2.025051372055368,0.1273885350318471,2.972692654004265,0.85,0.23446525363702297,0.2833333333333333,1.8194277543581792,0.6764705882352942,0.5639008851933265,1.0,-0.0,1.0,-0.0,0.1333333333333333,2.9068905956085187,11.195222721224276,0.0004264834205933679,seat_type,2.972692654004265,68.825,MODERATE
2026-01-01T01:44:01,OCC-00006242,SIM-682430,OCC-62865591,SEAT-5719,FRONT LEFT SIDE,DRIVER,SEAT BETWEEN MIDDLE AND REAR,BUCKET,NORMAL POSTURE,LAP AND SHOULDER,FULL UP,NO FAILURE,LAP AND SHOULDER BELT,NO FAILURE,SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,NOT_PROVIDED,SYNTHETIC_EVENT_TIME,0.6272905759162304,0.672794206367598,1.0,-0.0,0.2837767344809598,1.8171717804178114,0.8143382352941176,0.2962999526953211,0.8623024830699775,0.21373406051926952,0.7878103837471784,0.34407966234536597,0.3726328649969456,1.424173174023905,0.9883355764917005,0.016927121558869114,1.0,-0.0,0.6433408577878104,0.6363447795029143,5.421524737431055,0.023332347276175384,seat_track_position,1.8171717804178114,1.15,BASELINE
2026-01-01T01:44:02,OCC-00006243,SIM-334073,OCC-23772461,SEAT-8802,SECOND RIGHT,PASSENGER,NOT ADJUSTABLE SEAT TRACK,BENCH,NORMAL POSTURE,LAP AND SHOULDER,NO UPPER ANCHOR,NO FAILURE,LAP AND SHOULDER BELT,NO FAILURE,SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,NOT_PROVIDED,SYNTHETIC_EVENT_TIME,0.0683900523560209,3.870069695954867,1.0,-0.0,0.9425837320574164,0.08530731262450626,0.2791878172588832,1.840692105931717,0.4,1.3219280948873622,0.4545454545454545,1.1375035237499351,0.9272727272727272,0.10893437155316406,0.9883355764917005,0.016927121558869114,1.0,-0.0,0.8545454545454545,0.2267708618470223,8.608133088107442,0.00256267618974796,seat_position,3.870069695954867,37.795,BASELINE
