vehicle_id,occupant_event_count,vehicle_total_surprisal_bits,vehicle_mean_surprisal_bits,vehicle_median_surprisal_bits,vehicle_max_surprisal_bits,vehicle_anomaly_severity,critical_occupant_count,high_occupant_count,elevated_occupant_count,moderate_occupant_count,low_occupant_count,dominant_vehicle_contributor,dominant_vehicle_contributor_count,dominant_vehicle_contributor_percent,max_anomaly_event_id,max_anomaly_occupant_id,max_anomaly_tier,max_anomaly_signature,source_type,source_reference,model_type,model_version,vehicle_anomaly_index,vehicle_anomaly_signature
SIM-438247,1,15.196156224460925,15.196156224460925,15.196156224460925,15.196156224460925,ELEVATED,0,0,1,0,0,seat_performance,1,100.0,OCC-00005558,OCC-15651409,HIGH,HIGH: seat performance dominates anomaly (29.7% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,45.82912211814267,"ELEVATED: seat performance dominates vehicle anomaly; 1 occupant event(s), maximum surprisal 15.20 bits"
SIM-438335,1,16.27124093975682,16.27124093975682,16.27124093975682,16.27124093975682,HIGH,0,1,0,0,0,seat_type,1,100.0,OCC-00005656,OCC-77501228,EXTREME,EXTREME: seat type dominates anomaly (28.0% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,50.86974065910983,"HIGH: seat type dominates vehicle anomaly; 1 occupant event(s), maximum surprisal 16.27 bits"
SIM-438437,1,12.873277834333114,12.873277834333114,12.873277834333114,12.873277834333114,ELEVATED,0,0,1,0,0,seat_type,1,100.0,OCC-00006566,OCC-20734033,ELEVATED,ELEVATED: seat type dominates anomaly (34.6% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,34.93812560865587,"ELEVATED: seat type dominates vehicle anomaly; 1 occupant event(s), maximum surprisal 12.87 bits"
SIM-438478,1,12.490549530559932,12.490549530559932,12.490549530559932,12.490549530559932,ELEVATED,0,0,1,0,0,seat_performance,1,100.0,OCC-00005909,OCC-59044200,ELEVATED,ELEVATED: seat performance dominates anomaly (30.2% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,33.14367410478433,"ELEVATED: seat performance dominates vehicle anomaly; 1 occupant event(s), maximum surprisal 12.49 bits"
SIM-438646,1,12.143090287430294,12.143090287430294,12.143090287430294,12.143090287430294,ELEVATED,0,0,1,0,0,seat_track_position,1,100.0,OCC-00006825,OCC-23929702,ELEVATED,ELEVATED: seat track position dominates anomaly (61.3% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,31.514584342618353,"ELEVATED: seat track position dominates vehicle anomaly; 1 occupant event(s), maximum surprisal 12.14 bits"
SIM-438664,1,8.80092455784991,8.80092455784991,8.80092455784991,8.80092455784991,MODERATE,0,0,0,1,0,seat_position,1,100.0,OCC-00006301,OCC-77419227,BASELINE,BASELINE: seat position dominates anomaly (44.0% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,15.84457964082957,"MODERATE: seat position dominates vehicle anomaly; 1 occupant event(s), maximum surprisal 8.80 bits"
SIM-438789,1,6.769994287479845,6.769994287479845,6.769994287479845,6.769994287479845,LOW,0,0,0,0,1,seat_position,1,100.0,OCC-00002997,OCC-93808385,BASELINE,BASELINE: seat position dominates anomaly (33.2% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,6.322404661882686,"LOW: seat position dominates vehicle anomaly; 1 occupant event(s), maximum surprisal 6.77 bits"
SIM-438864,1,6.192495127472094,6.192495127472094,6.192495127472094,6.192495127472094,LOW,0,0,0,0,1,seat_track_position,1,100.0,OCC-00007355,OCC-80333843,BASELINE,BASELINE: seat track position dominates anomaly (42.7% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,3.6147548070274325,"LOW: seat track position dominates vehicle anomaly; 1 occupant event(s), maximum surprisal 6.19 bits"
SIM-438896,1,9.875903128342069,9.875903128342069,9.875903128342069,9.875903128342069,MODERATE,0,0,0,1,0,seat_performance,1,100.0,OCC-00002487,OCC-43126796,MODERATE,MODERATE: seat performance dominates anomaly (51.5% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,20.88470051360545,"MODERATE: seat performance dominates vehicle anomaly; 1 occupant event(s), maximum surprisal 9.88 bits"
SIM-438990,1,7.69992233099386,7.69992233099386,7.69992233099386,7.69992233099386,LOW,0,0,0,0,1,seat_performance,1,100.0,OCC-00001973,OCC-65004583,BASELINE,BASELINE: seat performance dominates anomaly (32.9% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,10.682444825426401,"LOW: seat performance dominates vehicle anomaly; 1 occupant event(s), maximum surprisal 7.70 bits"
SIM-439112,1,8.313493993353545,8.313493993353545,8.313493993353545,8.313493993353545,MODERATE,0,0,0,1,0,posture,1,100.0,OCC-00005070,OCC-96564892,BASELINE,BASELINE: posture dominates anomaly (33.1% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,13.559223421102972,"MODERATE: posture dominates vehicle anomaly; 1 occupant event(s), maximum surprisal 8.31 bits"
SIM-439125,1,7.345976098231381,7.345976098231381,7.345976098231381,7.345976098231381,LOW,0,0,0,0,1,seat_position,1,100.0,OCC-00001231,OCC-75580214,BASELINE,BASELINE: seat position dominates anomaly (30.6% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,9.022940306401598,"LOW: seat position dominates vehicle anomaly; 1 occupant event(s), maximum surprisal 7.35 bits"
SIM-439256,1,8.985769355595327,8.985769355595327,8.985769355595327,8.985769355595327,MODERATE,0,0,0,1,0,seat_type,1,100.0,OCC-00009349,OCC-47327404,BASELINE,BASELINE: seat type dominates anomaly (33.1% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,16.711238892384863,"MODERATE: seat type dominates vehicle anomaly; 1 occupant event(s), maximum surprisal 8.99 bits"
SIM-439400,1,13.998218618804804,13.998218618804804,13.998218618804804,13.998218618804804,ELEVATED,0,0,1,0,0,belt_use,1,100.0,OCC-00005071,OCC-20694178,HIGH,HIGH: belt use dominates anomaly (44.6% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,40.21249821857385,"ELEVATED: belt use dominates vehicle anomaly; 1 occupant event(s), maximum surprisal 14.00 bits"
SIM-439515,1,10.31425746715177,10.31425746715177,10.31425746715177,10.31425746715177,MODERATE,0,0,0,1,0,seat_type,1,100.0,OCC-00006465,OCC-87801347,MODERATE,MODERATE: seat type dominates anomaly (42.2% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,22.9399590214054,"MODERATE: seat type dominates vehicle anomaly; 1 occupant event(s), maximum surprisal 10.31 bits"
SIM-439561,1,5.9309749118907495,5.9309749118907495,5.9309749118907495,5.9309749118907495,LOW,0,0,0,0,1,seat_track_position,1,100.0,OCC-00008816,OCC-82149590,BASELINE,BASELINE: seat track position dominates anomaly (36.8% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,2.388596878501547,"LOW: seat track position dominates vehicle anomaly; 1 occupant event(s), maximum surprisal 5.93 bits"
SIM-439627,2,13.086252765763533,6.543126382881766,6.543126382881766,7.001764827909807,LOW,0,0,0,0,2,belt_anchorage,1,50.0,OCC-00002280,OCC-84280960,BASELINE,BASELINE: belt anchorage dominates anomaly (42.9% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,7.40907891807812,"LOW: belt anchorage dominates vehicle anomaly; 2 occupant event(s), maximum surprisal 7.00 bits"
SIM-439789,1,5.822967722272384,5.822967722272384,5.822967722272384,5.822967722272384,LOW,0,0,0,0,1,seat_track_position,1,100.0,OCC-00008287,OCC-23161946,BASELINE,BASELINE: seat track position dominates anomaly (37.5% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,1.8821967457471278,"LOW: seat track position dominates vehicle anomaly; 1 occupant event(s), maximum surprisal 5.82 bits"
SIM-439931,1,11.19165791966045,11.19165791966045,11.19165791966045,11.19165791966045,MODERATE,0,0,0,1,0,posture,1,100.0,OCC-00006265,OCC-91723806,MODERATE,MODERATE: posture dominates anomaly (30.1% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,27.05371947753001,"MODERATE: posture dominates vehicle anomaly; 1 occupant event(s), maximum surprisal 11.19 bits"
SIM-440013,1,7.2065846197983054,7.2065846197983054,7.2065846197983054,7.2065846197983054,LOW,0,0,0,0,1,belt_anchorage,1,100.0,OCC-00005599,OCC-28130634,BASELINE,BASELINE: belt anchorage dominates anomaly (44.5% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,8.369392487661377,"LOW: belt anchorage dominates vehicle anomaly; 1 occupant event(s), maximum surprisal 7.21 bits"
SIM-440086,1,14.830078905865648,14.830078905865648,14.830078905865648,14.830078905865648,ELEVATED,0,0,1,0,0,posture,1,100.0,OCC-00003625,OCC-12232260,HIGH,HIGH: posture dominates anomaly (31.9% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,44.1127400570034,"ELEVATED: posture dominates vehicle anomaly; 1 occupant event(s), maximum surprisal 14.83 bits"
SIM-440145,1,7.5400709093611,7.5400709093611,7.5400709093611,7.5400709093611,LOW,0,0,0,0,1,belt_use,1,100.0,OCC-00005497,OCC-54644390,BASELINE,BASELINE: belt use dominates anomaly (27.8% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,9.932968967181797,"LOW: belt use dominates vehicle anomaly; 1 occupant event(s), maximum surprisal 7.54 bits"
SIM-440243,1,11.904143891900445,11.904143891900445,11.904143891900445,11.904143891900445,MODERATE,0,0,0,1,0,seat_track_position,1,100.0,OCC-00002796,OCC-35636032,ELEVATED,ELEVATED: seat track position dominates anomaly (45.5% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,30.39426553009246,"MODERATE: seat track position dominates vehicle anomaly; 1 occupant event(s), maximum surprisal 11.90 bits"
SIM-440276,1,8.205486803735178,8.205486803735178,8.205486803735178,8.205486803735178,MODERATE,0,0,0,1,0,posture,1,100.0,OCC-00008057,OCC-63568799,BASELINE,BASELINE: posture dominates anomaly (33.5% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,13.05282328834855,"MODERATE: posture dominates vehicle anomaly; 1 occupant event(s), maximum surprisal 8.21 bits"
SIM-440351,1,8.384420213480396,8.384420213480396,8.384420213480396,8.384420213480396,MODERATE,0,0,0,1,0,seat_position,1,100.0,OCC-00008956,OCC-29692942,BASELINE,BASELINE: seat position dominates anomaly (48.7% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,13.891766536194819,"MODERATE: seat position dominates vehicle anomaly; 1 occupant event(s), maximum surprisal 8.38 bits"
SIM-440444,1,12.703290321147808,12.703290321147808,12.703290321147808,12.703290321147808,ELEVATED,0,0,1,0,0,seat_position,1,100.0,OCC-00002205,OCC-66795762,ELEVATED,ELEVATED: seat position dominates anomaly (60.4% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,34.14112589458317,"ELEVATED: seat position dominates vehicle anomaly; 1 occupant event(s), maximum surprisal 12.70 bits"
SIM-440461,1,7.107612881394555,7.107612881394555,7.107612881394555,7.107612881394555,LOW,0,0,0,0,1,seat_position,1,100.0,OCC-00009766,OCC-97140113,BASELINE,BASELINE: seat position dominates anomaly (31.7% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,7.905355772664094,"LOW: seat position dominates vehicle anomaly; 1 occupant event(s), maximum surprisal 7.11 bits"
SIM-440538,1,7.001764827909807,7.001764827909807,7.001764827909807,7.001764827909807,LOW,0,0,0,0,1,belt_anchorage,1,100.0,OCC-00000815,OCC-75151522,BASELINE,BASELINE: belt anchorage dominates anomaly (42.9% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,7.40907891807812,"LOW: belt anchorage dominates vehicle anomaly; 1 occupant event(s), maximum surprisal 7.00 bits"
SIM-440679,1,9.434081114041852,9.434081114041852,9.434081114041852,9.434081114041852,MODERATE,0,0,0,1,0,posture,1,100.0,OCC-00007279,OCC-19985358,MODERATE,MODERATE: posture dominates anomaly (36.4% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,18.813183538800185,"MODERATE: posture dominates vehicle anomaly; 1 occupant event(s), maximum surprisal 9.43 bits"
SIM-441040,1,5.421524737431054,5.421524737431054,5.421524737431054,5.421524737431054,LOW,0,0,0,0,1,seat_track_position,1,100.0,OCC-00002552,OCC-43802194,BASELINE,BASELINE: seat track position dominates anomaly (33.5% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,0.0,"LOW: seat track position dominates vehicle anomaly; 1 occupant event(s), maximum surprisal 5.42 bits"
SIM-441078,1,11.314618973548466,11.314618973548466,11.314618973548466,11.314618973548466,MODERATE,0,0,0,1,0,seat_position,1,100.0,OCC-00006740,OCC-87476954,MODERATE,MODERATE: seat position dominates anomaly (36.1% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,27.63023196926812,"MODERATE: seat position dominates vehicle anomaly; 1 occupant event(s), maximum surprisal 11.31 bits"
SIM-441230,1,12.251685427647615,12.251685427647615,12.251685427647615,12.251685427647615,ELEVATED,0,0,1,0,0,seat_track_position,1,100.0,OCC-00002765,OCC-88633326,ELEVATED,ELEVATED: seat track position dominates anomaly (31.0% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,32.02374112761432,"ELEVATED: seat track position dominates vehicle anomaly; 1 occupant event(s), maximum surprisal 12.25 bits"
SIM-441243,1,6.192495127472094,6.192495127472094,6.192495127472094,6.192495127472094,LOW,0,0,0,0,1,seat_track_position,1,100.0,OCC-00005344,OCC-59388279,BASELINE,BASELINE: seat track position dominates anomaly (42.7% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,3.6147548070274325,"LOW: seat track position dominates vehicle anomaly; 1 occupant event(s), maximum surprisal 6.19 bits"
SIM-441290,1,9.080722031395432,9.080722031395432,9.080722031395432,9.080722031395432,MODERATE,0,0,0,1,0,seat_performance,1,100.0,OCC-00009094,OCC-37604700,BASELINE,BASELINE: seat performance dominates anomaly (42.1% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,17.156431918890426,"MODERATE: seat performance dominates vehicle anomaly; 1 occupant event(s), maximum surprisal 9.08 bits"
SIM-441382,1,6.769994287479845,6.769994287479845,6.769994287479845,6.769994287479845,LOW,0,0,0,0,1,seat_position,1,100.0,OCC-00009672,OCC-33696368,BASELINE,BASELINE: seat position dominates anomaly (33.2% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,6.322404661882686,"LOW: seat position dominates vehicle anomaly; 1 occupant event(s), maximum surprisal 6.77 bits"
SIM-441427,1,14.137917432976993,14.137917432976993,14.137917432976993,14.137917432976993,ELEVATED,0,0,1,0,0,seat_performance,1,100.0,OCC-00003099,OCC-68296655,HIGH,HIGH: seat performance dominates anomaly (52.4% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,40.867487004898145,"ELEVATED: seat performance dominates vehicle anomaly; 1 occupant event(s), maximum surprisal 14.14 bits"
SIM-441550,1,9.282197495856089,9.282197495856089,9.282197495856089,9.282197495856089,MODERATE,0,0,0,1,0,seat_position,1,100.0,OCC-00004672,OCC-47260683,BASELINE,BASELINE: seat position dominates anomaly (44.0% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,18.10106534848099,"MODERATE: seat position dominates vehicle anomaly; 1 occupant event(s), maximum surprisal 9.28 bits"
SIM-441625,1,7.487219027095366,7.487219027095366,7.487219027095366,7.487219027095366,LOW,0,0,0,0,1,belt_use,1,100.0,OCC-00001995,OCC-55316010,BASELINE,BASELINE: belt use dominates anomaly (28.0% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,9.68516879489458,"LOW: belt use dominates vehicle anomaly; 1 occupant event(s), maximum surprisal 7.49 bits"
SIM-441759,1,12.7220109813636,12.7220109813636,12.7220109813636,12.7220109813636,ELEVATED,0,0,1,0,0,seat_track_position,1,100.0,OCC-00005478,OCC-24114264,ELEVATED,ELEVATED: seat track position dominates anomaly (42.6% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,34.22889917015885,"ELEVATED: seat track position dominates vehicle anomaly; 1 occupant event(s), maximum surprisal 12.72 bits"
SIM-441823,1,7.494525477221508,7.494525477221508,7.494525477221508,7.494525477221508,LOW,0,0,0,0,1,seat_performance,1,100.0,OCC-00005590,OCC-72145597,BASELINE,BASELINE: seat performance dominates anomaly (34.7% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,9.719425656191644,"LOW: seat performance dominates vehicle anomaly; 1 occupant event(s), maximum surprisal 7.49 bits"
SIM-441925,1,16.454890398352347,16.454890398352347,16.454890398352347,16.454890398352347,HIGH,0,1,0,0,0,posture,1,100.0,OCC-00009544,OCC-50803833,EXTREME,EXTREME: posture dominates anomaly (32.6% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,51.73079546982808,"HIGH: posture dominates vehicle anomaly; 1 occupant event(s), maximum surprisal 16.45 bits"
SIM-441942,1,5.822967722272384,5.822967722272384,5.822967722272384,5.822967722272384,LOW,0,0,0,0,1,seat_track_position,1,100.0,OCC-00009926,OCC-95644211,BASELINE,BASELINE: seat track position dominates anomaly (37.5% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,1.8821967457471278,"LOW: seat track position dominates vehicle anomaly; 1 occupant event(s), maximum surprisal 5.82 bits"
SIM-442000,1,7.86954782022098,7.86954782022098,7.86954782022098,7.86954782022098,LOW,0,0,0,0,1,belt_anchorage,1,100.0,OCC-00007457,OCC-19704071,BASELINE,BASELINE: belt anchorage dominates anomaly (40.8% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,11.477747161934387,"LOW: belt anchorage dominates vehicle anomaly; 1 occupant event(s), maximum surprisal 7.87 bits"
SIM-442005,1,9.16067411113622,9.16067411113622,9.16067411113622,9.16067411113622,MODERATE,0,0,0,1,0,seat_position,1,100.0,OCC-00007282,OCC-67813670,BASELINE,BASELINE: seat position dominates anomaly (42.2% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,17.531293480771517,"MODERATE: seat position dominates vehicle anomaly; 1 occupant event(s), maximum surprisal 9.16 bits"
SIM-442156,1,13.956926028979328,13.956926028979328,13.956926028979328,13.956926028979328,ELEVATED,0,0,1,0,0,seat_type,1,100.0,OCC-00000932,OCC-97658828,HIGH,HIGH: seat type dominates anomaly (41.3% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,40.018894690482064,"ELEVATED: seat type dominates vehicle anomaly; 1 occupant event(s), maximum surprisal 13.96 bits"
SIM-442189,1,9.483869976483165,9.483869976483165,9.483869976483165,9.483869976483165,MODERATE,0,0,0,1,0,seat_type,1,100.0,OCC-00007199,OCC-24611657,MODERATE,MODERATE: seat type dominates anomaly (45.1% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,19.04662250373447,"MODERATE: seat type dominates vehicle anomaly; 1 occupant event(s), maximum surprisal 9.48 bits"
SIM-442295,1,15.93139093687219,15.93139093687219,15.93139093687219,15.93139093687219,ELEVATED,0,0,1,0,0,seat_type,1,100.0,OCC-00000918,OCC-64904236,HIGH,HIGH: seat type dominates anomaly (33.2% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,49.276327413329916,"ELEVATED: seat type dominates vehicle anomaly; 1 occupant event(s), maximum surprisal 15.93 bits"
SIM-442305,1,12.845272675513698,12.845272675513698,12.845272675513698,12.845272675513698,ELEVATED,0,0,1,0,0,seat_position,1,100.0,OCC-00006487,OCC-93108251,ELEVATED,ELEVATED: seat position dominates anomaly (44.5% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,34.80682123721475,"ELEVATED: seat position dominates vehicle anomaly; 1 occupant event(s), maximum surprisal 12.85 bits"
SIM-442430,1,8.313493993353545,8.313493993353545,8.313493993353545,8.313493993353545,MODERATE,0,0,0,1,0,posture,1,100.0,OCC-00001610,OCC-29772146,BASELINE,BASELINE: posture dominates anomaly (33.1% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,13.559223421102972,"MODERATE: posture dominates vehicle anomaly; 1 occupant event(s), maximum surprisal 8.31 bits"
SIM-442623,1,5.421524737431054,5.421524737431054,5.421524737431054,5.421524737431054,LOW,0,0,0,0,1,seat_track_position,1,100.0,OCC-00008757,OCC-96442003,BASELINE,BASELINE: seat track position dominates anomaly (33.5% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,0.0,"LOW: seat track position dominates vehicle anomaly; 1 occupant event(s), maximum surprisal 5.42 bits"
SIM-442696,1,7.688404608616672,7.688404608616672,7.688404608616672,7.688404608616672,LOW,0,0,0,0,1,seat_performance,1,100.0,OCC-00007738,OCC-33919538,BASELINE,BASELINE: seat performance dominates anomaly (31.6% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,10.628443085714022,"LOW: seat performance dominates vehicle anomaly; 1 occupant event(s), maximum surprisal 7.69 bits"
SIM-442782,1,12.66187500130605,12.66187500130605,12.66187500130605,12.66187500130605,ELEVATED,0,0,1,0,0,posture,1,100.0,OCC-00003614,OCC-79324687,ELEVATED,ELEVATED: posture dominates anomaly (27.6% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,33.94694693723748,"ELEVATED: posture dominates vehicle anomaly; 1 occupant event(s), maximum surprisal 12.66 bits"
